NIN,NAME,BENEFITS,ADDRESS,BALANCE,ACC_NAME,DATE
8094018783432413532,f63f8cec-ab2e-4bd6-8749-5577c393e323,0.6248243002341423,SJyaQVHAxHbh,0.15485490450730177,tDjCjLcKWpmRtIzvEngGABRwBTQvFx,2018-09-26
6428171548098570382,22e7f35a-5b67-438c-b8b7-da6c858bf57b,0.15036307097320567,QnDPNUdjBMce,0.28790879326504293,ijnQusPnMArYSuCRzSkWHafoWDiDMs,2018-07-20
4881038169638645894,3d532f28-4ffe-408b-92c6-a93d015f8c84,0.1387497274389745,ObNqmzvLfFRf,0.23594388351728068,NQgQNBZNfwGitQyspoiEyGGGdskbGx,2019-10-30
9044831689426179858,f9ce764a-32b3-48b6-9d90-353c26070f84,0.7195779440651537,xiEoizTOjwRt,0.2689690632581906,pBatqpBAUSPgHrfGUBxfKbgpuXhZwb,2018-05-02
7905978438635236325,e8be5860-ca42-4929-9f35-943ab9b60594,0.5552914782175343,HmgnfiPvBzDK,0.2940280081226503,gpmDOvKszCSurxiAQkCOdyYATgVxYe,2019-10-30
5819029379418391950,e0187815-f16e-4e6f-aeaa-2333d887df43,0.08678910303932608,EDYjJuFvObTL,0.524104821101892,rUierKjihuKCsUCczmQXaMnkSQWcdw,2019-04-24
6287952702444185620,65a630bb-92e0-4dbb-a9bf-0ff87034e70d,0.014015609759903125,cANhTmRvPggR,0.7885322833401228,NIfaklYbapiYroQDwCpXOwYxopRygr,2018-02-25
7253196692772150878,27004a9c-90ee-4e6c-983c-86e73d5cfdc9,0.779687279320668,WOEYvDFscNEy,0.5319840332057104,MFSSERkcXVukkRvpqQTtPsSSPDgoQy,2018-11-30
8027824071749662391,5b1e655b-640b-4996-9d95-da4e2942f217,0.7712119215202378,UKMbASdJUIJw,0.12843525760877483,tCxWavAAAxEwyuPtIdKitHijfGDrbR,2018-01-18
4873781628831241707,addd54d5-cbc7-4315-9959-bfb7317eceb2,0.5503727151847346,evuRmXZuKZua,0.5283510750961097,sWEzQcdkYvqgoyekniJPXojGFSohvq,2019-12-08
5533076670269934260,751ddff8-50c4-4282-9a48-57ca75de52f0,0.9361945709436243,sjQSDCAhlsTw,0.8676782415069706,dEItCaRihcjKefCTlVMYtSeKlHhcKr,2019-07-30
6010560147510858499,8e1bc98c-1713-4f6f-8fb7-b9d00f029743,0.9478606927205103,MLUgPeUMcukY,0.5627801277857085,JVgTgymqSvVdGVzMPwyIgeTCvBzrSM,2018-03-29
5257376127505550977,fb7f432d-c13a-4d30-9cb3-628ff02cf8b7,0.6835860572629159,OtqOSHisHehc,0.023170325652967394,CTVjMVOnZzSyUASMTbmynXsyIIjKQy,2018-01-15
8308532244117600848,6756f203-1f98-470c-8d83-44764a3528e3,0.19819023492948584,tVQfQMNhyEot,0.7403543040806838,kxKlSProcUkpImcxpYmAduNcYdKtYk,2018-07-03
6216786984572843434,ce58410f-19d8-463f-9181-59803cc10398,0.8800477877639491,amnyZICoWIat,0.6032296422619082,ljxcjMTakBmdqpKVTyJHgeaplUNAqV,2018-06-19
7511807613747748232,cdb08e17-f84b-40d0-b7f7-d35d4edd60f8,0.6782897908599331,NqoWqteVosnq,0.45068092002393,TyXoNjeBzGjKmkftyKzdmFomuFRgJf,2018-02-22
8825027942797554417,0b5a6e8a-1608-4f24-b437-f6602d1e49c6,0.2485391289472627,FCipGGFSkXJE,0.27696306322969355,vNrykRmqBkLEYZKNWjCsPArhNWLsqt,2018-03-23
7274978031087295551,f1de5f3b-c57f-4491-a3ba-65ea8ba6e11c,0.8594808863889992,UxMoSQdYhrRo,0.5259572761977833,GTyuhGrCkEiJRhCGTVnMVXJsXcQPdv,2019-08-29
7615382082180078630,71ef1f49-fb82-4af5-a963-2e69069e7ba4,0.2650134945604302,bGSnhHRpnqEL,0.08213022347009169,GibocvrGDtrWqgqrVQrBNlhyWDmwvv,2018-09-29
9133853891764662873,63cbf276-549e-4fc0-95f4-05f934ba50d3,0.22970222099641657,ORAbgetvPBCV,0.7354946897217307,juGmKWZRmZZzFVDWMcgTXmBobtaqHN,2019-03-29
5192457297401572145,239e39ff-1abe-4baf-a5bd-5e9b6ddf6a7a,0.8358833307102806,FBpLomWbwhzX,0.1233158653676959,WKqmcOXwDELcXzMaUdTVycBuOBrjtk,2019-09-13
4983315486633236293,4223d9a0-e126-45b1-b725-26f0894aec10,0.4445100342188564,UbKMGwDqxFbF,0.6230373965650947,yJfGvCImPYCudYowHtZktmMEBAofso,2018-05-07
7913034491731130230,4eb8fcea-88bc-4275-bc37-a806ca2f98fc,0.6178851022332861,dFRJIoNdVBcG,0.1449852814991922,fsbBpdSUGnTtaADXZcQSbwkHtEkQEG,2018-04-27
6699500668506601607,b9f92f54-fc7a-4fde-86ec-82311099bef2,0.665993308362422,lrPGevVyUmhi,0.7029412236700193,oTYmvdNvuLKztcQpiMYUHaiLlSZFGo,2019-11-17
7561288379426055505,83b1e49d-e79f-4721-82f5-f0fdd89a2a34,0.7724080807564785,ZCHgIMVEpHiW,0.46429442428185963,aIBEqrjBfBrJtuMHXgKEqlNlgffOwq,2018-10-14
9001769295551927526,07f8633d-850f-4d85-80f6-9e50090b0b25,0.9396576005618362,EyRcfUwdlAcg,0.11630675004209712,JcnoZpfPNgbSPCtDepybzWAzvAOypH,2019-02-07
7922174513464380349,960fb485-abeb-4a2b-9a0e-4cd87b31cd97,0.6261992824210733,mEnCdDtcDBzZ,0.17570732984544157,jTsrYFZCVWGktJZQDPxOElEanXESlC,2019-11-21
7830514799528102376,152f162b-319f-42ad-a149-a34d1f17bace,0.8286226402362635,hioNdeLYdktu,0.3572822207212466,BzsHMVRtmJIJDuFxlnWIZNGLEWWjjx,2018-08-12
5620531347652024284,1d37fd3a-db33-444b-acbe-fa11a8411613,0.8572896851417816,cUgzeuwTVars,0.3749146558385664,ltFHlTrOVSILkASBEOcjOdRVmUgjhZ,2018-03-03
4860437859279894713,65037e41-0d7b-49bc-b5cd-c4e30517c145,0.6070701013419715,gjDjJzftSejp,0.9706242417091907,apBEMDXhUljJndXysHptmyjzSvzQqo,2019-01-31
6516051075655225436,78104cd4-895e-4ecf-ad82-0e15597dce95,0.2621808189804725,vCZVhMpjrbYp,0.7149609386498325,tIZzZbgOvSxSjfGjJsVZdemOubIBoU,2018-03-28
5085437879167601171,e221f1c0-af72-45de-bf1a-e18400df5094,0.2973894534166458,DySptdoIWISG,0.6228596345162188,EzcCBhCPjmnxExRMOhmYLTsFboJIKi,2019-10-03
6546172373465261004,f3d99854-3b15-4c4e-9bed-1025f268438b,0.7242903475911019,JWzWpoPidHWM,0.1804711831340029,lLMHvUrlZPDWQGGMMiFSvOXOcMVbib,2018-01-11
5070486482120360917,da243514-5c7b-4af3-83f4-0ec62990c940,0.5990152624348278,lLTzjROEPOhd,0.9278420950210431,eUggjlgxVjQSFGoTXUUAqalsgkCotx,2019-10-11
6122400756588609772,78300a7d-6342-4e3e-aac5-735bb0007f5c,0.3650539370703638,yuhdwqpkwvbF,0.13735156023933115,voCeMmNeaUVJyUdbDxaZNZXCTjguxP,2018-12-28
7221934784564560646,a5ace8eb-97d2-4403-9a5c-665ab9c993f7,0.3435789489072676,xREkstdCCCtK,0.5674028105779849,nZseuLOQNgKFwTmlWvUSDuBhFSxhYA,2019-07-16
5444784656783815228,830ce77a-88e8-4171-a847-a2b4300a8468,0.617984680680058,DBBZNCaCVYxm,0.06474827966541963,noAbgUAnZyCDKxGzpMwrSTBSQjjSlT,2019-10-14
6880641534414006794,2758995e-934e-45cc-bd59-a5e474e886c0,0.013222756969948568,KCNyOPPkOMnI,0.6659481686040136,uTKEqBrLwpQzEWZQUXtdeVGqoxmjZl,2018-06-13
7295590794939339954,c750d798-c6f9-4a99-af32-45a241f2bf72,0.6661196807735216,ikHCSxPyPdKG,0.6796338899525933,boZEXjmPoRiubIzLtpolryXvHHPzXk,2018-07-07
8805324827507372871,4b44a67b-45a1-437d-9de2-00dbca025df9,0.9690415343265565,BzanUahQbRjm,0.3842837465745891,JxxMRHLweNqDeDqVFODKAZRJUtUOuP,2018-06-01
6993818874169176784,464b1d52-4135-4a0c-8c24-504320f96ee5,0.19284526633651855,kbfMxSwAilNK,0.3091507009933525,qaITKtbiAbiBaXmvPSTpsOhxzODqEL,2019-12-16
8224912285655285671,4fa8f785-5ad1-4478-b542-91d269815b46,0.16240349086405104,pxMfyHXZryfM,0.7828156113025209,dboqaAsqniaKiEnSbmmXkCjRIYQVcW,2019-12-05
8106958728258339246,c9d4e39e-8e0e-497f-a007-9b455d8b09b7,0.3651307724509727,dWeIeuuirjnF,0.4249160125394783,hsZlypJGIGuBRTxAUKbuQWjaHBTBpd,2019-08-24
6602311112026677843,16b5d547-6b69-4016-b461-c67720595771,0.586455715903315,CaYpfBiwoHTn,0.4751620578140783,TEmEMKszRbEpcqXRVYQWRpRDYbYDvC,2019-09-16
8200315852774642539,02d8e164-d6cd-4ae7-b9da-6f607133e927,0.13987843732215466,CGPhVaMxpCIF,0.38909808498580734,odaYejuViLrGtMlJauKMLAXZPCAlaz,2018-05-20
8674077238818230916,489cb300-09df-4105-a500-f23018a3f28e,0.022023037869379203,QXnYuoUwBIpQ,0.988873129318909,DpDjOvpfElpspBlDqGeKSELnZxsqkx,2019-05-06
6582167200463580103,2799c707-1a82-4382-bb92-94334edd8061,0.09046414902961641,olrpoQQmtnGo,0.6477678725908005,RFDmVIAbZAqpyQTfWngxfgbLuAHPVV,2018-11-21
8640090830634727070,05275886-a8c5-47da-8a78-b2562a4a2b86,0.8624286159740021,MeKpLkhgwScV,0.7932051008677476,RatXcRtltCMlYpCCaOpWJRtnvAZtQF,2018-04-13
5869338647817968058,bc408267-0a12-4b06-ab97-5afbb5f7d1ba,0.9757627931200437,cUNMPqPREbrZ,0.987139950831273,qSEmqrCIQbUyQnqRkpcRaFCnuwUwZR,2019-12-28
6146521209559980364,552bdbd1-3fb5-44a4-8f73-c14c0fcaac1c,0.5142005274995212,KNVDILEpVqiO,0.04256152960188042,iWWlTtEHLhUXnDqQQnmzdVXoZEfscI,2019-11-08
8112539271481869482,a4321735-0bcb-42f8-ac99-00553a6d1905,0.41026723733163173,VMfzirSjFQfe,0.8447159551250525,nfvDZxXbbdCxWGTfhHhkTfBQCQfJbS,2019-11-15
8628154991281388880,fd1ed093-89de-4af5-afe2-b8c71ffcc311,0.9699092671744979,SEpWfVTfDQXC,0.9967302058150331,YgTflRWdHgtmtKYTescokNjqHFKXIz,2018-08-26
7358698506966652512,d21ab86e-de71-4a40-910f-7ff8db8c917b,0.5708390882550203,ftTsUYaGSYhC,0.6486537213048013,uNlgpJABhkznCRAwWdZvbhGbGJdFaS,2019-10-09
5233300757512803073,f7fad6ec-3cb9-44f2-94a2-f5adbdf6a393,0.28218460172527526,IoIyVooXbAyo,0.5107999043190822,doGNNPYFNmTmSyJlGfSnKxcHRLprjc,2018-09-27
7250289292866351943,447d46d7-d96b-4ee9-bff1-841cd2a24c58,0.19683855499697311,OtcaJXYyLjOk,0.2577937260905315,rkWHgdzYJMsiwoGKZuqqFhqXpkiYhw,2019-01-15
7113151335509437281,1a666b58-6172-4314-a8f4-0a2be10e3b6c,0.4948821482126662,GUwBjbdRkaXI,0.2569237315357641,UndyizgnglaaRFuFyNNRGWgjQNxaWL,2019-09-17
5778963630169007378,8b1e32cd-1316-4b36-baa9-215c36183916,0.07122118241364983,hjNqitDbQUzq,0.3250059694839993,DIdguCbBCDxseuXaKAEqUsODlLqIpr,2018-04-09
6397028431976674003,a21ad2ac-f3da-41f0-beed-a9a391b750c7,0.728247630503323,bMgVyVzjVuqx,0.8081389286186577,xzKowRcHGVByXoQDGaoLnnjMdegIIW,2018-07-12
7232256891897756792,686ef7d8-434e-442b-80db-a1601baeeb2e,0.8704215019562753,xsYcfrAOKPVp,0.6462001542619539,sQIyAFmnDapFYiHJnCdojgbqhnXKav,2019-09-17
5541480146530714946,2b463f42-f107-41f9-b3f2-3ef49be92c8a,0.40545674560886347,mIDIMixRMacN,0.16508153471887688,vbhOJcollcNAlFzJMCUhcuLocEAOpQ,2018-01-02
7173922095560643181,1fe415cf-0e6f-4f0b-95c7-70bff39177fb,0.09976179545213448,UjmCszbnKiJT,0.20356764558505647,eOhuQByySKaCzRksxxBPdCORPxEQWL,2018-04-05
5225791295216119485,5156d981-fb70-4280-b202-b964b7247530,0.954772481794799,gMcmNiuoBOxl,0.36553736414681326,CEDuwRkygOdEgqXUfQxPTkDWuCTMXq,2019-04-03
9133493978352354039,aeae7910-de07-4ae5-be7c-dd8d37079ff8,0.417964565692972,rRLJYCKmJzpv,0.5946998579244976,UJHQEAVFecVKJFmZKztVvIoqQHRbWH,2019-04-23
8066099488001919138,4f07eb69-1dc6-4101-9ecc-a739bfac80b9,0.5202500970507598,pUCkKDZAmvwX,0.9811261502431545,ABxKLjzLNJIfhKZHnNucSlqbEYQtlR,2018-09-19
8413937782757879809,1f477f73-4367-45ba-89ab-772f6eee24da,0.6118223515075522,CUpQezZlcKEL,0.616797999974202,tQXugRCyBoiAKRodpPoYYFYSrjbGOf,2019-02-14
7163646138716148958,6f049077-bf6e-4237-8c04-8e97c7e2d668,0.6856642048885189,cVkuGbvrrvwZ,0.9923252372746337,MuJmqiKNZjRprJIYtssjMGXOIZngkT,2018-01-02
7843827123043782933,2a42a38f-67b8-4d8e-a7fe-1c493d10a8fa,0.3742452403043005,dERoMNFvjmwN,0.17570948981716172,ZcjUZtlHtKhnjGnZtUckJgCfbVQXIe,2018-05-09
7126880165857217496,51d7640b-9fcd-42b0-aad7-d65a269b66a2,0.18569408311839142,VcHIcksGnvzx,0.09528103989801384,ABYsIUNDzyymQrtWpXpdgjFQGiCdyX,2018-08-18
8256692827889410237,2ca804a0-e23f-4b4a-ade5-1ecd62d06e59,0.021842366530056223,ttBOueoEpjMv,0.534277851422492,SlgdzNEdMIllswIWEONmCCsqzYbyou,2019-06-10
7477141539553958466,823a6d8d-edb1-4b7d-b67c-9a6a07ea4bfe,0.9093514158920022,NuluTeAAyNTU,0.5441834606332518,NwrvvRWaJbetoTtNzMCItmFgnYUnJF,2018-12-09
9055588534154989060,deabc804-e81c-4a1b-84cd-0ab451645b07,0.4223765899690073,NZWsmbkdVHhy,0.8928902317071787,UprTjPrcZmEyKIjEwXxsoVCMtNnURt,2018-04-13
8549259669821924676,59730a63-c087-416e-9630-5c8976dec445,0.366203001394635,wvGXszTSvvAh,0.6343940356981801,QEtmUXVZEcyQgdhXeXnZCcNzuKYQAd,2019-12-17
8150956404066741451,12027bc0-ed96-4ec5-a275-24c409f045b8,0.7299199138556992,MunvvotaHyxa,0.9959818581569178,LbmULNfOWwMImWNygWmlNGQbLGpvCI,2018-07-22
8373719249503479786,1927ef91-1fbb-4a47-908f-a0a3045a3c91,0.2254428458102261,zNJJfOBHpIxH,0.5163714299547967,GndUmJVmWbdDHOOwWvhxUdVWnUsgJb,2019-08-05
8255581762610719268,c7e8bb01-cc9d-43c9-8589-bf5e564c650e,0.035608706886597674,rKmDpqNSBNVy,0.155312999562777,qpLclLEFbIQZeGKYpSwVneGyXIxeLu,2019-11-07
8015580507315962530,b2ce9021-fb8e-4f7d-9853-efb6bd1cb901,0.6279356520119211,xtQiFOzrHuOl,0.2578978237289685,azLoUfhYSzPacfbOMvPPTuGNYVLvYF,2018-01-24
8796515945125753898,a754965d-74bf-460d-a93d-e4bed3fddd0c,0.007573207306995178,hrpkbqMWdhUl,0.28217592402986524,kEAgBBXSFDCzPQUjjUWCcwyAHlHpwS,2019-06-25
7754121586370281568,47d8c9bd-1f57-4607-a1de-7ed31e0f50c6,0.9192068729102616,JVeprCWzapZb,0.3789516477135936,LrxwLzhuVVnvuxmtXcYwTzcmaEpfXw,2018-03-12
6033564973506655580,ba57e758-b186-424b-b83f-3e3d8ac83cb2,0.8284442935490136,MYVohRrqPYWm,0.37414749605283815,rmxnnPUIYGDmtVtWZNYmsRNCSaBtZj,2018-12-03
8338542513402678954,b239a317-5d3f-493f-84d4-38a33a98f201,0.3516639550621945,GuAqTsnRwdzE,0.31325116636584704,UlDTDOeHWNLEjyAazTjvQEYQCiHHrT,2019-06-07
8487808790310715517,738e382d-2786-49e1-9bbe-6222cc461bcd,0.06669624974016775,fZdGdULiEqRk,0.657163539518475,TzXXzMEOWnIUVEOyvtuezllnLeLdNA,2019-10-06
5024974660995554825,4c41f82b-5089-46f5-abdd-48a11a4fa67d,0.4375740587784135,KBtCJexHVwyN,0.7327091482873603,iWHFBgecbAuCHCiaRtoKWgKXDMpYOT,2019-05-31
6599446955609287047,35d73341-10d9-49a9-ad9c-eeb79f177afa,0.6414329174035855,EHdCcrGfFqIv,0.2067691400478474,xVVnrQJdViRtiwRQFosElGHjBvtytV,2019-07-13
7634569876559627857,673ad587-b683-4651-a626-cdc983550803,0.9503611760555889,asjQpaNAxAtO,0.8178088661682597,LKRRsOIGDZTgnfWMYAmjCeWEhHYzbs,2018-07-22
6135220869897469611,d37ae5f1-f3b7-4778-8621-5a5a215a16de,0.8645496954260425,pjlfVLORwVtD,0.16512517867998766,EyegIJHknMJSBksvsSdGpjfTneYobK,2018-11-22
5061645210168749991,2922388f-4209-4ea6-8de8-7d9871af4516,0.5872805256768285,tAgCzBGmZAFJ,0.8172236596094401,fGsXqVJWYwOTfZaURdyOpsANLgmOeo,2018-08-13
5485193460992671816,b0ebafee-7ea1-42cd-b51c-5dc8b7984130,0.497862380380628,WCuPYmUUGfzi,0.9738346094262386,FSfnybdRbNeRccskZnjfYULBLozHWV,2019-05-30
8325597743044612585,16da1c35-ce24-46d5-96e8-bcb62cabd604,0.061091132112567115,RYRXdhdGMuvm,0.7389679614850944,qTlNPxcMoYuDEaHKYEqRgHanANGfJv,2019-12-26
6334762400020645261,50fdb019-6ab5-46e0-80d8-a33023cf436e,0.6828205051078955,gwXeeDpNnZVQ,0.9177046565381717,rPsCwpspUlTwpZeYJCKoRfAGEZDDbg,2019-09-28
6437728020378812371,b3d2860f-59e4-4355-907f-87dc63599e58,0.7854926777285112,JyuqGVhmszJj,0.8691852293276412,cQHdhtdfROnWojAuDMcVrQIBnuPFCQ,2018-10-18
8062463629178703125,d0d63349-c91f-43ca-afc7-e8362e81f573,0.33155721374518643,ccOQNGXkZDse,0.6883697886482617,KbXGuzahMwuturbZKbugYtFjcqERFr,2019-02-07
8438399964568934327,d101c76b-0796-45da-bb79-369e78ef0400,0.374186757472479,viUBSrPIsumz,0.1126877918988416,PxlnPkvXBZIGiXknkNHsxWhrnpApmL,2019-11-12
5983351042875701500,60987fd7-ab96-4470-a056-34f4698416b1,0.7790340861998245,DcdvdYiSmijn,0.0698306770435746,gsjRQthlxqSxyagulCyHiNwPdFXUgO,2019-12-11
8390760281894381435,46497179-5437-415a-a200-3c97ce29e166,0.04504659340249195,BwbTLAtqkgLm,0.034498088904682755,KcoAxFuiOmsmcnoXgrMGZyzpONAdyO,2018-03-09
5400542544200731960,7575243d-c5e1-478d-b806-7acdebd9407b,0.27326279335104386,iouqfejduZTE,0.642673369260149,GlOEnCQiitadHVjNyxCAgUwjVTkszP,2019-10-16
6424026810119261861,cee6c94a-d6ea-4315-968c-ed31936a616c,0.8999705481282803,HoWnITNANYqb,0.5165958621863113,nFysfqlfNnRzDWqTrUjxZmebaXkRyD,2018-06-15
4903745587020313904,46931343-4920-4cfe-a9e6-2c10b15532a6,0.9632035139447701,CkaUlzFtJWXH,0.05376968548026284,akKTqsHuIpaDCImVdiOBwPMLMzYwfH,2019-10-21
5539336174105511742,27f199d1-6d81-4fc9-8272-62028a3b1c9e,0.09591016756246862,KGdPLUAKNFut,0.3054341845119154,CkkOaVOdgBuOjSIgNpWlNfjaIcyftf,2019-01-14
5087004675085395249,6ab49629-6991-4959-8ad7-baf29d2063ab,0.9763921280070338,nFFHdlIEaZuP,0.1672077340356447,PtqbsTUcJQtuCnxOYAsdvwmrSstFII,2018-07-25
4879572026850374820,7e3d1e94-95b8-4ab5-bb79-f29e2d493e80,0.36142633332971874,EcijfUpTvmFG,0.5670370469838615,supOPDYazcmWPiZenVwyebXYgSZkuy,2019-05-12
7588447942588610607,62cb5d93-5126-4d1d-80f9-692f987f6781,0.5758822095796082,AECgtOosmGPN,0.4631678641286191,zbcXzKzXIWLFiRuQMawfPLaXuMmbdp,2018-01-23
8401710894434377716,1d548550-d6ce-4146-a56e-915ba7b62e1a,0.6724782377328139,mfAsJzMdZhSx,0.25300464773467757,AaIibhzYRgwQqIFSDDEJyUoSfSCmts,2019-12-30
5874007496216799304,3dadd95f-d4c7-471a-90fb-b506b965f864,0.9748350784476254,lqcgetLsHltd,0.6681860396517623,mlaXfjoxfIJIhZBxYbaUAfcwqGGBkR,2018-06-06
7333341017516824713,40b7c9d6-4489-4844-a958-17c36cc648b1,0.4093938200491246,KzmkhICruHqc,0.36060161508060473,qIjnShoMPnfzZxjAlLaRkiBNEfiOdx,2018-12-27
8112266651914718410,095df955-5e1a-4d72-bb29-9ff5681b3781,0.34836519384471765,plkbiYEGtIid,0.37442094657889635,DqNbpmjMeHOTOdfIFMEsKZCKUDFoIe,2019-10-24
8629450101313733821,c1154c95-6d34-4246-bb94-44a24bbea037,0.1290447556501838,ovhqrSxPSHlE,0.5133457768950946,oFgSRVeZmPAJHcIOAfOKPeRGfGbgTD,2018-07-12
6048943344169667907,f4b5b0c9-e09a-4aa2-b452-120d5239fcde,0.8527304700298853,fjignFTlBCUd,0.7605222396534698,bHORxUhevoUCOwWmhZdinTSamTjvQX,2018-12-08
6908886361093314168,ac4b7b81-f459-41c1-8bcc-883f6adf6e98,0.9319209279783536,YTBPJxiWkmea,0.9893214509942176,FWnZejOLONqyqXniGsEdEguFDRogWr,2018-11-19
4782908484473289797,7a0c83a0-0467-47ba-a983-9018fac1cc0c,0.5239259117596887,sgNWtKlfvubf,0.6554312580640809,DINHVpYljfSJTwPobgPWPjjaWFmqOg,2018-06-17
5561804430357565233,44b73969-abfa-49e2-a595-aaba53e7e03d,0.9656669140771377,yzmqOcJFaosN,0.10174311397525004,meiknquwsUvPtfCTrfRkZnQtOBxEeR,2019-09-13
5767780534342285758,35a82cbe-90ba-4b57-bcbf-151c32baa1ff,0.6490381042808795,PJrXLGOmvbCS,0.7429702963420353,sMcRNfiQZotpVLHpnmNgxyOUaARUpd,2018-02-17
8987264105734256325,4e95e036-3602-432f-9b5e-cbb11d4dee18,0.22888896382108548,ipYkTTIweGmU,0.8288782230848502,WLrhZsNnqxLDDMbsUQklgpqUpCaXfz,2019-02-12
7908091752910174676,087ecf1f-d447-4a3e-9ba6-ff218c206ede,0.6426237861963272,BtcQBKJXxPUY,0.3352421825672365,kGcGyBcEvJjVjEFWXKrIbGVswCLfsw,2019-03-23
4742519851616220307,84fd623d-8545-4478-899a-1e0fe55a2de6,0.940401321855178,VbIPGlXnqiDj,0.17214024474721534,flTmjcbObszfyYKefXnYKeuZdxKYJV,2018-04-08
5721807560023108950,c66ef453-33cd-4206-89fe-6a20681b3871,0.46502110337387426,pVcoDAgXbmWz,0.5386788292314969,bEBTqclVZFLyIHhSBDolVLKhyfsQYV,2019-12-04
8283865316024115582,04b65dac-8a60-46f8-ac14-1c6f8e9f764b,0.6218819655658587,RhhsFDgWLpsf,0.21600425301959625,PbiJvNcUPXlVScemFHuhUIJjhhRNEX,2018-08-20
8942766790054737288,69480008-0d49-4b2a-b6fe-b576b201b568,0.13086034803962532,zBnQGpyXMGZw,0.44809515271613054,UuzMYEJeKNiYxiMmwKpuQQWGGHnVnC,2019-06-22
5131097425386077005,5a9ab0bc-1637-45d1-90d8-325e85ca5b77,0.7068729881842022,hoyGhRUSPIsB,0.07442028863980177,XFVjEaiJCbygFdFCtDeUEOoiWpVyQG,2019-12-26
6503255973448762046,283aac81-c408-4b36-9927-555fc42fa0e7,0.14024208836464802,yDnIWbXzvILs,0.4766180347161073,hIxYnguUyOvuEjItJGMAfOBHxeMmIE,2019-10-11
5847099096782088611,d7c3d336-270b-451a-a7a5-54a1c0bd65fb,0.5359331755683432,qXGCvtwwBBRN,0.5876665635358306,JaKjmwBRjfPyNgLONfMFJyfBZlizzq,2019-04-20
5809370083531915769,b5c30eb1-abbb-4495-bd9e-b9401d484881,0.24734585836085465,TLCTrgoYKXRX,0.8296806005154953,FOTaHtteaETwukGWzYRqGovrVbrqjZ,2019-11-17
6193797031230560307,f144030c-e1a5-4764-8304-5f5692701507,0.6246258100481842,JDwrMnXxadZl,0.7552680828236363,wENQdgAMbRzLyaSEEXMGckBHKIURGM,2018-11-12
6674500269793973572,22da0ba8-f8b9-4aac-b55e-ad76122b71c5,0.1588111580773438,hwLHCNGpKqrH,0.6462205735546874,UUvKWyqNMRyUTrUZquPnldfZPJUvtl,2019-07-17
6774313965499040554,d2ab5112-5e84-47ad-a9ee-0cae38189a73,0.9759268151006426,TxbNWUUYkhMq,0.7804809811009598,VPaThsIHqDyKiXxuvHmrXAZbgLVLfO,2019-09-10
5022294628415894610,462dff48-f065-49c9-b9e5-3912a111b72b,0.6056410474614892,OPVvEHMxdcyC,0.815979090592631,SIqhRWfoTwffDHrOcBPVVKeIpyZskn,2019-07-31
7049427357777092486,d17e2805-dcc6-4e9e-b7bc-b6626834d698,0.5339222592540257,dXSQInwUXvpE,0.7609877248810983,RIyekxkUnkSbWTBjZvdiVuooxwjuXe,2018-06-04
7068037017770197313,d9e7ae0a-661c-4c2a-9fb2-0078692a624b,0.25378565236845274,xzmhpmFeWKkP,0.5653327755701895,icIgXmxgPWfBMsjEBwFDHWKewmvaye,2019-06-23
7230240520036975159,e48b4d0d-4297-4a5d-b146-cd33ead7df59,0.19260866118883935,ednFrODJXZpK,0.47428692602149547,VXLwklbSjDpNjdxCPQZlegJvAnLmLX,2018-06-28
8293550451214457970,66c2d9fd-eef1-4d97-a039-8a31757e2f92,0.45559636615782195,ODWOTCEgTuMD,0.575487546441118,aAduFhbOmYBOaLuwKEuiShUrblMVun,2018-09-26
8518676399843556033,67341670-1863-42b1-846a-d96101bbc20d,0.1284438366024787,ziaKwiHgrOjp,0.7815730890766691,MuxzauuMagURbUJjsITJDLDwKcCMck,2019-03-09
8958689696579132974,4ddae947-bb61-43dc-bc38-65c8fe4683e7,0.617504687259717,MNwGpUdHtGZs,0.17362923960041676,JQDmUKuMKTCndvsrIkBCaQDxuzZaBE,2018-06-17
4857995956175149250,838cf288-8df9-4b0d-b918-5e2b4ad54530,0.02795773765729359,LsjVTctyefTw,0.01938659757891581,iEdZxAftJxFgFXSQqAzvyMjATdLAqn,2018-06-24
8784201124751959167,7e15fac8-a9c4-42bd-b412-0303f53ae34e,0.657505551680269,QuIoFEhcShhF,0.4746142272016385,RKgxfmbKIZjQsqlMIpFfewXpFXxpSW,2018-04-18
5232086610318742757,399f998b-7537-4c4e-ae81-1ee2fc070a22,0.044399259141840175,JwUWWDlsMijh,0.8966053261130706,zgeIleyKHUCiEQwMLIWXVvFXjWXpNH,2018-06-26
7228343985903456197,e1f150c5-d313-4036-844a-0436429fe6ba,0.811470252747014,aXBIYxsnGeJm,0.16496883189595068,OTWppMOCVHUYanxRKTOfYrVXXPAmMM,2018-05-09
6992309587103385563,2313fb63-3e33-4e2f-83d2-eebcbf1170c4,0.018811612892024043,svksAUOxqbKx,0.9057836707670575,RwfJkGEBBbxWheMxrEBbNKklpJGsHb,2019-12-22
5775867030163332190,e7b84e47-f77a-4f45-a033-9d3c8e12bc59,0.3677942383700278,psAZIplllFsa,0.5854320392185027,CabHBvYFhawnOOwMwbPEHfKEBKZSox,2019-04-10
5075126693528153168,5b2cc4d8-2a87-43b9-bac9-d64138cadd71,0.1045713179836405,ZKAMlScCZoYo,0.1451030362041753,ZpplvoYsyjfvrOpfkzzjhsnYkMUZAP,2018-03-25
