NIN,NAME,BENEFITS,ADDRESS,BALANCE,ACC_NAME
283,1ff6a2f4-1c17-47da-89d6-1d8286caf3fe,0.5689144437525002,ucEyrCUwwTwt,0.80915283048496,BZIqLEwegUzPIERDjmTjPhmoWJpIoP
663,c1630a06-6896-4ebb-a94c-d0645aa2b704,0.6082242344018708,QXToglsTWhIa,0.6462311557964766,rSatIubFvuTJxduWwJuFXVCvvPMgjX
646,7c66880b-c241-4496-9bc5-4b96aeaf772f,0.19046767841357204,QZdtEaEBRNVM,0.1618724877295673,GHUMAWDtgolFoqiIzrsQNnDhIdNCTS
866,cd3d697f-d1a4-434b-991f-86f9129768ac,0.24835873845526246,evWUKFiyHcUj,0.7018264842696725,yRcJkCAmJNDmnHTbnjySjZzuDjarHG
500,1124a056-8922-42f2-aa36-5fb8cba5f7c5,0.24093070728134247,IINuaeVxCMzr,0.47828507767285344,EBZAaLVHNrtUPGQoRWhRykOlFJiNmV
570,909ddb95-6ff9-4fbc-839d-5dc1925fb5e3,0.9787663494149023,PHpawyWPYveg,0.5443161455531461,rnHIPBRvxZRgMNruxyvAkOHCUfFfUV
25,23dc3074-cc78-4b5e-9086-b296a66fdfb5,0.2965328946905095,RzFJGTLmqaxB,0.6064669802291942,qbTdluRYcJVnXFkOhAGSjbJkMozrFD
261,132a4122-b107-4f80-b18e-de6f7f22b56c,0.5645556032724109,ZGJiwpOjThEU,0.21811637260592842,pddLGBUzXUpuYBcQSRGfAilZtoHGgJ
830,1f449ed0-0a1e-4893-9350-55d837fe8b09,0.9052198191540256,czcfNimRWkvD,0.5165946272373183,USZBkbAGozMSOMnMFDonooxLSsRAoH
28,19aa699d-9e19-466b-8f5f-ca5839c4596a,0.9251680792330518,BccPKtuZFfXi,0.44793538147926304,fMbMcHiBqhEjmEUmBCWtykUFWbbuaS
428,69fc9535-a081-4f97-81b4-8c4e60f2fd02,0.573139900554024,DPFxZpKdDxkK,0.9477931771661662,wCgdVFmfRYBJsYQcfCYlcCRbkFsjDN
726,6e349b92-b95f-4a50-920c-e3d7114cae74,0.7331677625495783,bUWquwiQlHYo,0.29717210015887063,JoyJqYIpkCcFntcTppRWnYAQbPEMUX
538,08c3936e-60a5-4973-adf2-d4c5b402386e,0.8206800363421712,OKwXWbhinUua,0.8704620246021906,STbKtOYCjomdEacYuyYftjQCdvuxPd
595,10506b4c-c318-436e-873a-bfd6b60d1050,0.024483758611849038,SwIiJjrsvSDv,0.27726984157166623,UJXRdZETPZWOZMUljhUnZYsowiICIt
513,e4ee0828-750c-4fc7-949b-f3f4b3c2e187,0.32628801658474416,XvbHzqItJfVd,0.9016199506163995,lZwCKsIRIucaFshqLIMIlPSbFnNcwI
306,854ba93a-2790-41cc-a392-c6a36ef5c4ea,0.06647985347750718,chLkfbbwcaZU,0.6455112528302452,XUPsEkJcFZcIpZdrBPTLhXljvNSgck
181,34c326ca-0266-4f04-af83-5b78370f2867,0.8624133529007746,UIeHJjkXSRkt,0.0291107678015321,CXYqbaHjewmqtfgJigFChOiINiEAUA
58,0a1f785c-194c-4021-b156-77bf2c2828ef,0.8306734855661084,OxMiOvozOnPW,0.4675593784259138,WwnekQxJzmqWKUBEABbHQeMKoTkjtu
939,c2fec550-eb75-4a51-a5c3-67db3deca6d2,0.41604874254233304,dfkjLpcCqfIf,0.13453058066248358,wjmpeyIFXUlvLVUxVLXCbPUaaxiBNc
233,57e63348-2002-412d-8101-0b9bd5a74956,0.8674243244440746,XkWAhNgpvAPh,0.9658640552540222,mcDPfFYVXpoUayiirHEOkzHocXoWOG
403,c4d65b70-d28a-4e14-8adb-2a81c87bb95b,0.9313013817840446,MqDuXMmzurUM,0.04209274239288685,CvdqGHHvPdRHsbFkwIlRpRHUyONUaQ
571,f512bc1e-ff8a-44bc-8dca-6f5f23805d00,0.046944336277120025,sGmqGlEgvCZu,0.370776447756085,CkQmnvafQRdClNVuJyFZcMavcXTbmI
95,674d94b0-a1d1-4e6c-aed1-36f988fd7ce8,0.40628825513470157,OPcxaDlFQXUm,0.5341847925748793,gPvqDTVzjKjEQRiPeLagfqayvRGIEc
748,617b38ab-e069-45ba-9f70-f18a4c69fab5,0.7494676361120054,yokfYRlIuIWk,0.5594147425332516,rtKVLyXbHsVnASqHWHCNiCuooCIbyM
541,f3c3e368-ff68-4e7f-a864-0315c54602db,0.438538134981881,vgaEiYpUAeoM,0.07560630442561489,beNXfkoJGXNYPeMFAjONGwDooDAOpL
472,470033a5-79ea-4718-8d79-e9706ac0839f,0.9196306028569481,VEFpCUbTUmWU,0.9452076093941916,fFgEZQGUzcxSOQRwkblaIQRHxiMrtP
358,6b4d458f-5cab-49f6-8905-67af350e1ba9,0.1753908715377449,LjksUKWuQaQn,0.2769298787229153,VNIUJMrMBCdmezMooxAQuirpkBeSJH
788,c08a7ac0-41ad-4710-bba0-9304f9e4a93d,0.9251791809358444,CHXzBLTeDGpS,0.1476850313308008,iiVuaHTAaQTAYVkIHagMGiEjeFHLEX
328,dae6e10a-9a62-4c11-acb8-2348b7d2d16c,0.2561744083231511,ItjadfoFrUYx,0.5116722191141034,FyzWyoVbHySgGEpuxGuLkUWvquElot
432,774ab7ef-1d1b-4265-8902-4d13021dade1,0.8401622517921946,NWUvTUnsmHmM,0.9755615556361906,ATUTHdMstmypKhcPSaTujtBMgZqCGd
969,a1244548-85d1-4471-9804-6498b1f286af,0.3388249630648855,uXISOFRyJwvW,0.8601132640036204,oGewZXOCLbKHzfdFLyXTsLzhAmbAxe
644,da5034a0-04a1-48c0-a3c0-ace05b0c3b14,0.051159046644910555,zJQYfkAzyIYM,0.845442878976592,QeOlhYbUOeyyjlJyFDgvAOEYqXmTFH
349,f5c07e04-d62a-4e26-8dec-ab194199d238,0.9989177793867222,uddMIqsYFYko,0.7724661323876744,XTRtlPtdyjLMJXgtLJjdugTDZxLqNP
679,1e9066c4-28a6-47dc-9b90-81c915192670,0.7431262267094388,IWFGyunSMrKx,0.6771224986628775,cyLRvkxWfRrKGwwKMTrGeLbIqsALeU
8,7ba6ba8a-cde6-4e53-b922-9fa6e6902df4,0.7511428240921515,XawgqJDbZCXr,0.8177861637094926,yoKsgfyhsIuxkGBNQwUNZhQYzyEKEv
412,980e98fe-ecdf-4196-a8fc-df109b88eebe,0.5532854542945855,rhKuWxbGvuMa,0.9996194071023224,mqpkIAHZVYFGMMRYUnsobHtZRFQwll
419,5f56923c-eb45-44ec-8c5d-8eaa1e8231de,0.9682413505643904,aqvPYXRRNWsC,0.24177782074244192,JiAnndMouzkMnNwYAkGHoivaoHTrVw
875,8b1dce7a-cbb5-4804-9c48-5c437b3a0da4,0.4507820260500879,QZfXNdDkOnrP,0.5349298547676765,UxhkkoZrWCDkcmwZdMZxFHnKSLBmwe
483,149eb7ec-5f66-47aa-a8c5-6a6f821c697d,0.4714073085775593,kQzcTOzFyxpF,0.49190076163524876,BOPsUsBghrOuTeysxUWbzNXxXxtiUf
304,5424e7a0-12bb-4111-8a28-f26e3791608b,0.6205813130899547,vRZykosCcxir,0.8636981038489213,RuMspQmuEMpYcpdsWxsvYUtNsswvlF
376,4bfc9a1b-20db-4147-b7ff-9b9ecdf2d574,0.1326933503984674,pxGogulqMTcP,0.04820583502476539,VKVsiYxWIGgvVCMzmdHxcbhXRWsfLE
2,d420f038-8aee-4957-ba58-c146c07cda29,0.4609596557846154,yVclnqddlfWc,0.9692473067499301,CHYWmjDtXADmnsjbGEjUFobIWPxROJ
652,f5e43933-bd62-4b80-b1e9-788c5b5e6123,0.3041879015897059,gnsseJgmIDKl,0.8055766783127225,CIEPlJMLPVoaHsaPffREDlGnxPciDb
95,45ebc7bf-b606-4095-a914-49921f574620,0.21231811087874275,fxjOIDRhSujn,0.6305129412334959,boCYHgsFxJHfHaJtdBgaQXmZQiVutu
592,d970b124-883e-46fb-92cf-a407086762ce,0.7266497682794888,vHWzJYpVByOK,0.352038149068883,slIsNUjbQetVKLgRdoSzOHZrVkEKDw
768,1c6496a7-c7a6-4a6d-b018-40182209a819,0.2616000805611318,ZVkwasqyxnQT,0.1959071722638317,NVajvybFcNFIytmcjHYxXElMqqLbBm
813,fdbbec55-5bcc-4cd3-a73a-ec1da26a41f2,0.8372875854678751,yIXiFFbQusQc,0.006961133444220335,wxNXUSRqAbbwIQCGtsIMqsBNRvaypV
794,b1d1b262-1a0b-40ab-995c-c8225b04c37b,0.26935063289201433,MgjbhZgDkWOI,0.20829094804295045,uqQlxCkNrjZaxVRXKrDgSpfUihlgkM
211,687796c9-b7e1-46fa-90f4-fa033bf31e04,0.40389086621876424,dYzWpaLoifiR,0.11551294504410214,SmDCtKPVgUvSvNyYvXWhfRKWWxiKLn
322,777d7245-3c3b-4ad5-8452-540e11d0c5cf,0.3775636494092087,wdUCLyAqZXzw,0.49835480608251814,PEqVwInVdCteyQpqfVRYkKszeedjej
847,21005550-8a42-4eb1-87e9-29997126ea4b,0.06772442702911963,fFHItMbfGLgB,0.6762395283610971,LMPDxJgtTCfnzzjjvEVmJvWPsulknB
829,5af99a50-0ddb-4126-87ea-79929b29171b,0.8370505470593134,pJldcxPzoulq,0.1042120992111728,bytFOHGwpFVYZASKHtzkLvMROIECBN
196,cdc610d7-f67f-415b-a120-64aecadaa89f,0.26727610927519807,miYzGJbWArGZ,0.14060992047878051,aXbSLlEWVJTaXWwjkpdlozOzjlDqTY
64,e6430ac4-19cb-4930-b6ae-9ca2d45cddb4,0.07148677395761482,jUWmMoWDKSOy,0.6266239533659058,mzmefYmzhoYUhgGAjZaeMiuWuTjXxe
550,ff616420-5504-473b-9c09-a835f7fe782a,0.06703422967253325,pRGtNycmGVtH,0.3985752072744231,EmPykKLaHNzBlxIBbpAWLtlpWjxxRG
923,a8cdbfd4-6249-4cb4-9d28-a4bc7d2b9404,0.9704204632402885,BvRWygtfdGQw,0.048009344643673346,bwYzICUMicLprMloyvRhcsWNppvkXU
389,e7850fa6-4f9f-4a45-a153-6a3b88a345f0,0.9165660188748178,BdxZsPdCPPNJ,0.08174586588491761,ClYZVjmbupqSokOuxDelkzswsbDrLZ
930,ef67c7d0-e348-49f6-82fd-63b74d6e719d,0.44334654549816555,QGOnNZSIJhaU,0.8076873817236777,OkZuoSrepCvPmhAVViqKgzMbNbmsFG
389,014f7f55-3b59-4876-b924-7a28357c8cef,0.26939123886409566,lMWxwsWEuVBo,0.37423529540601497,hUHYTNoKSupDRUTthpvxaZaIxXYuqy
399,71cb45c8-014b-4fd4-a4f6-68b106a985b8,0.14602646881153447,LHQmMcAtsdYY,0.3283128000681418,hPTiDhbMxBIVRdvyqWOWAHPRVgGsRq
330,23adc921-2b50-4cf6-a3ea-2c1e5d6ccf12,0.14831866940266003,SULqgcOogRAy,0.45677971482197366,woblqjdndfzywfLhMCfuJSXTwtMdyl
550,a9d41ac4-a198-4c36-b6c6-e1b6f5a7097a,0.7162894942264125,xAIkOxzeceGJ,0.4606439070106735,CRYwjpwilSYXHqfEVXkvHCIXPZhqEa
285,7126090b-54a6-4571-9b99-4dbf9e7195cc,0.42651525220375963,lrXOinMlTkhB,0.54995679246795,tZzTCWjleUmWKPzSiLYWLOsTpUFaoG
52,9d3a7e91-e397-4b69-8aff-764eb060f52f,0.8846169359351368,AxAQukZnqVCR,0.8975973168602716,VRldeotkxeqmilWZZVDvUtdsdmwOXF
942,efa0013b-6d95-41a4-9d4f-cb783b6f934e,0.9234878179766258,GFoEHzJNaZHA,0.9046129528891648,NiMvSggQIFTGDFWfIbrEsNGzlpwqZS
936,bfc10adb-45e0-48f0-b868-0aff1ee2b241,0.2360883098771308,qpJgxlAhdkDT,0.6057592144068399,IcuJlnLdWPCBlByqGgTpFTBIRusaHz
619,50f9aff0-c662-4530-8fa9-d344f3156cbe,0.925301854851948,uxdfsFtCfGyG,0.50333816232078,OfuzGhYPtjxnjkbzvaYAirjcQCgIpQ
733,9d1ef1a2-7e7c-4242-a481-2cf2894d2107,0.030967943730794145,rFlhSOEsGNmw,0.07766971315357374,eyRlWzNQqwFEyMtJpyqykiipXhXJNh
285,39f99950-ce1a-4c21-aea9-b225e5e7e10c,0.6254984360081813,YPEFWiddGlKl,0.6942863171327099,KCYbAZJWmfsVtLdiGhjTAMLuXqHUls
200,ccd898f3-d6c3-4bc3-928a-2e68ce4e683f,0.7872428757382521,NSTVUWubCCoU,0.499844840198605,wGLtnuUJXWHrkERGZfzNiqhCiNveYQ
275,919ad885-e3f1-4860-92f1-f035959423b1,0.13464919074998682,WRdOjEgLOKQr,0.779508353304651,vgNqgIUSVudMIMDrEmanpRrCEocaQJ
667,8b2b2ed4-2078-49a9-9c15-debd0b1299e7,0.1214529310132666,ZABJzlkaUtAq,0.9764831860740923,MYgaJEuBYLmuYDXrCKpjrsCKlyURSa
288,af639de9-f27b-4f3e-b08c-2a89fb15e2c2,0.8088051360201834,oqncrgpvPgnO,0.3483606701823644,HUHiRXDtbRsGOyhTJbGTIxjkEcJVCY
58,ed0c6bb9-fa00-4fa5-88e4-5adeade4bea5,0.8271614598196904,FvjVyEGtGbQA,0.9932233646099882,JhkraYVQGDppUiwLkldITqkFuWlYeA
795,4dacbbf0-674a-43b2-9852-9df8bcc5549b,0.719938637555408,RIAHgafWQZTM,0.5572388310270533,rnFstAwNJnDyEVkPBgfcFZJrlCJfXe
770,0452b1b0-eb38-4f64-90fe-e72c5e7b6f88,0.5681817652602464,FxoDZIqmSxyn,0.2030832261766713,hxFyGeYEtnQHupSZIZPFcBEghxEoUW
248,ed23c488-aa61-41b0-a2f4-4c8a090683a6,0.5390678542190714,HpiCdbiNQbBx,0.17974797311734492,qAlelUzYIDVpGFPhuZVMWnXTRbtuUD
262,48c233eb-79fd-4f42-bf0d-29277137a2ce,0.2495990582645412,eAdhPUJZVscz,0.9274167410162627,ozviXXclEuokRCYPpJcgaQYBFDWzHV
375,0759be63-ef2a-423f-b8d8-d670e0dde5e5,0.6481651103255116,qQSJqmrOhwvd,0.7316023738068319,QrmwYuEsUBVCyWOomkvcbYTkqtSLlS
605,364c6e54-08ce-43fe-a244-f03452c66637,0.6906076067278055,ayjfMjltamji,0.006780817265152894,xebMVigKoBDldtSbThheIOnugTWAZu
45,60cc7e06-0043-4150-9dd8-befdc75214ee,0.7490632294941512,MZFOJBPTmMoO,0.6700058057549498,viHdduJLTITJKbMtjflAOTpaIlFLmU
589,c9a4420b-f4df-4893-ad7b-8131b6d06595,0.995093001132986,KKmsRswLBSkN,0.0922946864986538,ljjEFgUoxSNsGJbmgplqZlyITZuIwA
293,30ccd852-36ed-448d-84ee-cf185c844c61,0.16851988593364442,pYsGpVPCUhKF,0.021432373259397397,wWlXjYlqudzXVqJBlZTDFLtPbnXgIz
859,6c29dd9c-b3da-4497-ae98-ccb5f505fc45,0.2619888516117127,hjZXoqEuLyOz,0.3724824232244831,eVbtPbWkbiAaBWdJvVvFPcDgervosT
330,9051397b-b6aa-43c7-903c-5bf0ca69916a,0.0711642650763753,ZWUONslooVmI,0.49851838549844507,qLtpdTMQppBOPqSaRvSJvtofurILpm
310,1f23a010-c59c-4f0c-a6bf-e3da50b02fe8,0.2844014374766516,GVxnVFhUQRpF,0.6813102120831592,awiyLOuTTRnopOlKnwiyoCsuUBqNPE
485,b791f57e-d681-4587-9e2a-fee32270d073,0.39741409612331136,ROltMVGheikN,0.03417391985468776,kDDFpxWWWaojhfYEgFqDgTuKljdGYO
512,7e6bcda9-1e57-4737-abd7-1fefd153f03e,0.8584380011100778,aiEuPhZDFJkM,0.21236586560235082,ifcDvZabATkwtQVuGbVmQQYxjEKrmg
663,796f2952-c32a-4e42-8696-928981a0933e,0.5732753671180384,YkmnTEZfjiZK,0.8889892185418156,JmfJUWuTnwcydceeDOgomctqgImmfp
615,492ed6cf-4cf7-4488-9f67-e2cb08a7cde9,0.19254258958137993,uldAMwwVuawF,0.8805855743601263,dXdvnutiaxcwTGJTIbOlBDnondYgCr
371,8472bad6-3228-4854-a6e5-fbc549c69937,0.6788990654627345,DpLTssYIUqKt,0.6322996215723351,elfWCyTHsVpJHjnQGUBtIKLnJtDgvI
634,1dba3590-76cc-4c39-b49e-80e0e113af17,0.6927398814946849,FuZdUIDRgkJF,0.3186212669020352,eXgCBXWRKCzLVncvxtAGrNNxenWqzv
533,a7a47b76-38a8-458e-83a9-9c3938756f37,0.34469618578025973,TrXUkgNpDiHV,0.9861715318071695,RHiZIBXQdXLHqoyXXOOaPDKqAkYKkK
632,4b12f8f7-74ca-49e9-ad83-85222619a70d,0.3717160872300097,ldIbpiGuJWrt,0.6202163874791583,ypYQmqpeQECFPCAJwJIolTSQizRzuW
5,a2fd6e42-ac2e-47bd-9bd2-68e8c48d90e0,0.5049225237199205,QRaRBqLbmxGt,0.4789356846207804,bmEMhgxUmVrDOMhvXCcVCpvibnybMg
471,f765da74-4b38-4a3c-b12b-c88fd8daffab,0.8617434040648332,lJpSxFgcOgyz,0.01104631937795153,UJsMwGARuDfsZOAYqDqeedYdhRisEu
551,f000a029-a514-455f-b552-bda24d5e9ee7,0.6588677421580399,zZNttwetmLzf,0.6803185387950397,vYVAxNxFkjuMoPgYKKudcVfbyLKoVI
188,d1d5f39d-aec7-4542-8360-56b964d54fc3,0.42554337748421633,bWgUweEPjOJo,0.34713224112789354,vHvZNzoZryxUWtJoraKlxhcFZEvSkE
140,851085b8-03ec-41c1-92f1-9c8c061743c4,0.4902343271200611,KJtNvutLRSHQ,0.9327982892480005,CfmtzEJogompWaoPlogiOAorBevSRj
240,4f6bd336-5053-452c-a04a-1060f0714f9c,0.11082718821740456,wzRMpMCVFqFm,0.6624841328053253,NvwEqkfGqHOxOjGvYfTQdXLykLFnNh
140,5b645a49-06d9-4a93-9926-ca6e18034cb5,0.8564463413762673,nKvzSttoBqfE,0.2092198167192132,WkGOtplybriGunvTEziDYHNXZdOegC
228,265438f7-a5ce-4c3a-aa21-823a7bdcb364,0.23954917751987692,htiPBCDuXudW,0.06260601584769632,TvaeYsNIsyJjlgIWfSdsYpahKBLvOP
741,b09e2240-0d76-4ceb-bba0-e03a880666a8,0.8414729096624902,rUljJlklznqt,0.6201944578654043,vwngnWHbTyWFiaywWXCbmiSkBtyUEF
900,19927f1a-27a8-486f-8f3e-52620f8f2a49,0.44751677381446486,aqcvyScIAHzZ,0.5813705914442613,XbDBodzEleVloydxrrdnPzmKubPeqi
13,12b8ad33-9765-45a6-be59-8fb7a38aaf0c,0.021426959805732948,gJVPysRclxdD,0.8113711674908146,XWJwdmacusdIplogTpdOMzRHtGnESN
645,9a01c547-3d04-4979-963c-a4c214ea837b,0.5010093156222861,zhLGVCWKuKKe,0.38139356448818396,PzEZlLdrKnNfapxyxUQnnAkOqKkpKe
157,60e48052-50c6-41e0-a07a-c53858716039,0.4416978691339627,VQpTGtbLvEHU,0.9410536996118795,ghAdWctyOPPLrnxFEkxiJvpHAoigAK
258,7334c24c-f026-4c73-bcb3-a3281f098d1b,0.9776147638270504,xIgHpfljUJWP,0.985858610295437,QfGBQEKLzoUPTJTIjKNbbeqbvvfTJL
904,f2050094-932e-4355-a58f-57738ef4e0af,0.9625079055493281,jKHMDjusuybb,0.544724009685471,iieZVNeAxtAzdRcwDocnXmKzEUDcpf
76,b2853052-68b4-4eb1-a630-d6d2098125fc,0.7665970370284062,tlpLWMLZiRzY,0.5791495556163552,nyJWjcwoJnJRFhwxDIObhwfIGHjWBz
179,4e938803-8977-492a-8088-2bb30db7104a,0.502033800742282,zjxtmguWNDCR,0.3829996850246543,VTxJRFQnhirNzAGJCDEOtQWtkyfwAE
443,15d10a0e-0cd9-4cc7-9b56-77ef9031ce8f,0.932623601621694,ZasliEukihqc,0.9733316961216033,eibDBLGfrZwGeVxsurAcJMyfxtzwyy
783,19b600af-f92b-422e-bcbd-378f3e2f3783,0.06226683433737812,yAJxhutDeosq,0.7950671934475345,yJxqkqraGnnEynzLrMjQqHpMJsHEWg
212,1872b9f2-d57c-4894-af43-a7d07cb074de,0.40601397781870063,SYnkFtuIAfSZ,0.8905869047989123,uMyIAWwKXuiTFYMxVtVXktmuLKEFtP
825,b83fc814-dfa2-42be-b42b-503c6880adc3,0.5832080325288519,JcXuNfcBpCXd,0.38018706932324386,KHberMnfivnAYkqThbbqpaHODFNGeo
969,1875d926-28f2-4ca7-b9f4-f99911b57b49,0.35510894760892764,ACaTIBSKojTt,0.4828563132407633,yzxOoFLgTgXfNOZFBwoQYRMpIgcjlX
625,d9d2d7bb-819b-4bae-9533-eea3b2d75c7b,0.5560312151812158,GQwXouQIJrGU,0.5826499609791181,OAcXxAHfatuBqeDDDpIgHaymahENOA
629,9c833eba-34a3-446f-843d-f47e3d051793,0.8265668003513833,JeujHldHhzpg,0.14651989532647713,FKAnhntyUQkoVgCJsVjGTpcYHObOWG
797,8cfe6e83-a609-4897-97d7-3481f54c8d12,0.9565901687216216,XzqvXsdTkvlj,0.0012622541503188867,nfGbRvMTklVsOyEeiAeJtyfADYPLLf
473,25f951f5-da78-4608-9ee0-3a163e08b693,0.20745466948811553,pPtFaaENyJUU,0.056897216353325786,FRvesYLoYXrhYGFxYWCEVMgrIqHCTB
317,b82e4adb-70c0-4817-9651-66582e9bf31e,0.4700360976323339,VuZGIYBILizO,0.10472426686389413,tDGFVmFGeWgHcdaEUQzOlwLWTFEsHA
587,1f1efc49-5450-4367-83d5-1669dc440ec5,0.050196026177147246,nvaayEujaWin,0.8901089352314643,lHlrubtrJNaBXxrjokhjaHbtBDlFej
750,ad9e3ed7-718c-440e-b573-8dbdc2b49f6e,0.7065078596640482,mMtjIXDqzLcH,0.21551404906372806,zSrArNgpxopOlVsaviDHcgOknjGltR
290,d1f3d8fd-8603-46b5-a8a1-dc98a94b559d,0.35260054050258605,SwQmWYSexJZC,0.9726610841518559,vYblqdKupHWpypBkOTRLRVlVIeGUer
663,e4614f36-023a-4368-bcd5-fb9ab5e075c3,0.9326410273972892,QkZDnsoCDRxY,0.9214302239026347,acmpWEMrNFgVpiRacYwBRkDPnmrmVX
208,b55a72df-cdf6-46d1-a8af-f748ebd7bcbd,0.5754288767566687,jfnUwispTwnh,0.1504394352534083,TQBymNkheJeYHNBydErFIetEzWumRD
50,04dbf538-4261-487d-85d2-50ee955753be,0.09403995573375001,dRwyXUMOlLdS,0.9528219880785329,RvncIGiIaxWwKacSafMwBPCGNvKaet
233,2e902b89-b036-48b0-b9cc-9a6bd2551d17,0.2068895483415626,uVtknEUcdmXh,0.3186261605480487,zqDDRVknUMoaaTqpnnHKndBbFlEWUi
330,d6258c20-8dbb-4c1b-b065-5aa17e299cf1,0.7090864733473536,fOvhxFkGQpva,0.13161515771895693,byKdyHjinvtxRbURvAhgoYzmhOOMrl
511,b9fb27f8-5c58-4f3d-b7fe-5a8d8920a1db,0.5705623875594469,KrdNqLcovqdh,0.6923490385271479,yOfkDKmRntaSWMkrikvUiDXfhoIGnl
644,f9fd2884-eb02-4b09-8b49-01486f74993b,0.22393129200843642,SdPsEiphEVbh,0.1211789986356705,drTPvJswhfsGJsEiCRJVWhMyNySraF
898,aaf73fbf-a422-4458-9a3d-81d489bc352d,0.8626222572574671,sHEsefqogamF,0.7766335092926006,oZmSYfGMYwHJprVjoojLRcjudcDNqw
212,4d265e58-3df3-45b9-811b-91a74039e070,0.018448832433691997,LjmVoqaQTIiW,0.7673986361491957,kiHfrbHzTBmzeAuSqJiLkIJmgEcxbi
823,43307db2-a893-4d45-af08-b5e968c69b4e,0.5620630862483637,QxAMQZgkGoSk,0.07957935315086984,tuxMqxpotcCNXbOLpLFnaduZnzHYvv
179,d77d793d-cbcc-40ce-b3db-c82271d9492d,0.01686285266543386,FmowANTkoUUQ,0.5786843462272678,uPRvmNHxMXpZFmEKYvgpHlBKSehjzt
420,c7e8d7df-5a80-4cfc-a237-20851b052be6,0.7082359310384332,WKIVRtndkyEj,0.40721191064983986,apZvlXlhbqAvKVDtUlNodEyUOBfSHC
127,54a5b75b-89b8-49e6-91db-a71d68824bd9,0.9369253186489951,yDBEtwbhTuSY,0.1070783731976892,ytCZYWLIipoMVMeezsTmsUaOICZbqA
713,8e178147-79d5-4d4f-bc4e-43f304e6f346,0.8890453704068945,ZAOXDeDmMJWH,0.41765896072772224,FCfbwXWBvbJjTyzmzEITvLntzhMFSn
469,d768491c-e3f3-4006-90a5-c1ae0ac8c9b6,0.5970580501941262,WnTllWeToauT,0.9751646841976801,hQpuIodzBgSUUjfeOVzJKBYDVWQyyv
448,c8821398-9408-4b14-929a-969a6ca7420c,0.48348424058142603,WMkzGYHdeqQJ,0.2828095080384454,JXiuEBqibqIygiWWlEDfdgRCfJZLVu
388,30a6aa2c-a395-4122-992b-c76225d61c94,0.7370396199907517,hdaoMfwgGRjA,0.232700502556903,ujwpVVyYGqxVUpQMLzMKEGzCyjzeSe
590,f561e620-73e2-4482-9f48-6b8c7db5a187,0.7604905222008362,wXivVmAUetLq,0.4265900356088205,EuEABrEtrEonljXnIesyEgwHwbBNxc
314,2c3f98ba-6f0f-4b85-b4c4-e5e0e6093c49,0.08999001005686924,wLGrfgbHKyVX,0.629058015142807,FxNOXixKipEsWoLVYvRbcCRqoVUqRo
295,b272720f-b144-445b-ab5e-fd7b6667ac51,0.8512537978854742,KVAgjVwzWwOu,0.7619118087499435,PKPRfMboclOakbhmvhCRkwFYUuQRRT
892,58421788-0cec-4575-8606-661f6e4bdb1a,0.16737768375009532,iRIMxOhUOSsg,0.6805479508652583,hAuCrTDjTgSqQTYclEsEGyrgfdDwhu
488,9dc222d3-12c9-4398-9783-e4d62296a8cd,0.980693406598519,cLNKkldNYzZJ,0.13394724247889112,spnCcyozLSMTIbBfISjVUVlinXOfQY
221,c5dd3673-71ac-4b6d-b4a9-76346ab23750,0.2885358989949437,mWKiuPXMzviM,0.7318322205800271,uodcYDGcjcYwAYtIQCfBEeosNURMql
463,edec7859-31c7-4ca1-a66b-46afc09f040a,0.861755127159894,kxuktHWzSQFj,0.9226161671411002,qxYEJlrqwbJNfplmSyiJMAaGbxoAuf
111,7334b6de-59dd-46bf-87b4-2f983cbe7549,0.04848302699467033,LQOsZmWeXEie,0.6110672516999491,AQXYOPhHhbLyrVRfTYtYAFQyBRMikb
4,e780bbb9-1dcc-4c9c-b32e-600ccc298a28,0.4887490913182413,pfBWRavNtpsO,0.18832231691639845,lDEjmDJVMTQfZQFspWDVUoNsXGaRKE
709,e871b9d4-ac4f-4140-a89a-e52ed9f726e1,0.911934942667063,yBhQCeZXgUqr,0.2658256655159996,GbaPMHVrHXoeQEWgtmyhsQlvQMMFCW
210,59990ec8-6ccb-41c2-8829-9cbb4afcb6c4,0.6531835211833071,sjUWpAwqSXlL,0.7874560584580731,RWOUtOtVIJuzGcYcXMwUUihCfqVCKp
926,0255b262-6a8b-4d39-94fc-2e47c6f6bd0a,0.300887359290928,QGglVDJitCst,0.3923632459833719,RTZGcFBRykHbjuiuGscnikMtmjvApU
489,f952e59e-a52e-40d6-a529-630e96819314,0.21257177989080733,rViNkZAUUYJp,0.6424464244845971,NprOQegjJLFgXlcglcBFhJhoKldSqv
393,93578c46-d610-44b4-93d7-bd8c8afbed38,0.14585361679194653,MVxiwjOikUsH,0.9696899049393645,zjecxuJzwmolxnasTdWWaoIWNYqTjF
402,9d1b2ba0-8f6e-471c-8241-59f433dc3554,0.7593458478030962,adoUqpvbORUw,0.5668541695434032,LZTTLhnFYBrcOEJUUPIyiHRWiwlxsA
813,1d0d8cfb-6d6c-4a11-91c4-d5682363e270,0.08111536274339826,SGYDRKNDwLTF,0.6032264759493077,QDIgsRBWCRojkrxSyuRkYqjGKJcYuI
48,7927095c-9897-491d-9b3b-8469c2c0316d,0.2741961686867719,HfCHhYWBLNcV,0.2254627996232692,VhqdqjsCSKTASKgbgfUnekLNgRCgYM
